,model,prompt,size(B),language,prediction,prompt_formality,id,formality,annotator,annotation_id,created_at,updated_at,lead_time
1129,XGLM,شكرا - والموضوع رائع ولكن لو امكن التوضح اكثر من مجال العلاج الضوئي وهل من,7.5,ar, علاج او علاجات معينه تدخل هذه المجالات ؟ مثل الفئران والناس والحيوانات؟ هل يوجد ادوية خاصة للناس؟ وما هو الفرق بين الطرق الكيمائية والمضادات الحيوية وما هي اعراضها؟ وما هو الاثر الناتج من طرق العلاج بالضوء على البيئة؟ وهل هناك علاقة بين الضوء وانتاج الحيوانات؟,Formal,40070,Formal,1,700,2022-12-06T19:35:05.428481Z,2022-12-06T19:35:05.428481Z,6.307
1130,XGLM,دائماً وأبداً سيضل الأمير عبدالرحمن بن مساعد نموذجاً مثالياً وقائداُ ناجحاً وكبير بتصرفاتة وافعالة .,7.5,ar,"دائماً وأبداً سيضل الأمير عبدالرحمن بن مساعد نموذجاً مثالياً وقائداُ ناجحاً وكبير بتصرفاتة وافعالة. فمثلاً : عندما زاره الرئيس ترامب وألقى الخطاب معه قال الأمير: لقد تحدث الأمير مع الرئيس ترامب وعندما خرج الرئيس من القصر قال له: ""لقد تحدث الأمير في اليوم الأخير من شهر رمضان معك، أهنئك"". وهذا دليل على أن الأمير باقٍ في ذاكرة الرئيس الأمريكي! وقد ظهر ذلك لاحقاً في مؤتمر صحفي مع الرئيس عون بحضور سمو ولي العهد.",Formal,40069,Formal,1,699,2022-12-06T19:34:58.657216Z,2022-12-06T19:34:58.657216Z,30.85
1131,XGLM,لزراعة مئات الآلاف من الأفدنة بمحصول القمح لانتاج الملايين من أطنان محصول القمح وتسهم بشكل,7.5,ar, كبير في رفع كميات الانتاج وتحسين القدرة التنافسية وزيادة انتاج القمح بالقدر المتوقع. وأكدت أنها ستتم متابعة نتائج المشروع لتعميق مفهوم الزراعة العضوية والمساهمة في إقامة مشاريع واستثمارات زراعية صديقة للبيئة وبناء الاقتصاد المحلي من خلال تنمية موارد المملكات الباطنية وتنمية المملكات الوسطى وتطوير قاعدة صناعية واعدة.,Formal,40068,Formal,1,698,2022-12-06T19:34:27.334770Z,2022-12-06T19:34:27.334770Z,3.579
1132,XGLM,سبحان الله كم كنت متلهف لغناء ابوبكر لقصيدة من قصائد فائق عبدالجليل مجددا بعد الاعمال,7.5,ar, التي كنا ننتظرها منه وكم كنا نتشوق لرؤية تجربة جديدة عن هذا الشاعر الواعد الرائع.. اتمنى ان يستمر ابوبكر مع فائق عبدالجليل في هذا العمل الفني المتميز والتعاقب بينهما في اصدار قصائدهم القادمة.. اتمنى ان يكتب فائق قصيدة مطلعها : لا شيء إلا القلم وحده يكتب القصيدة ويكتبها في الزمان والمكان وعندما نرى قصيدة فائق لقصيدة فائق انشالله تكون بكامل الروح والتفاؤل..,Formal,40067,Formal,1,697,2022-12-06T19:34:23.290971Z,2022-12-06T19:34:23.290971Z,13.023
1133,XGLM,كيف يكون الاقتراض هو الحل لمشكلة العجز المزمن في الموازنة اي منطق هذا الذي يريد,7.5,ar,ونه بالضبط هل هو فعلا على صواب ام على خطأ ؟ انهم يريدون ان يلتزموا بشروط صندوق النقد الدولي وهي الانفاق على الرواتب والاموال العامة والحد من التضخم والضرائب والاصلاح الاقتصادي وتقليص العجز ونحن نجد ان كل الشروط التي وضعها صندوق النقد الدولي هي امور مشكوك بها ومن منظور اسلاميها لا تتحقق ولو في زمن قصير ولعل احد هذه الشروط هو خفض العجز.,Formal,40066,Formal,1,696,2022-12-06T19:34:09.823179Z,2022-12-06T19:34:09.823179Z,8.776
1134,XGLM,تظاهر المصلون الأقباط داخل ست كنائس بمركز نجع حمادي ، اعتراضا علي قيام ستة قساوسة,7.5,ar, وبعض رجال الدين بسرقة كنائس المنيا، والتي كانت قد هدمت وتعرضت للنهب، عقب اقتحام الأقباط لها.,Formal,40065,Formal,1,695,2022-12-06T19:34:00.576012Z,2022-12-06T19:34:00.576012Z,9.477
1135,XGLM,وقتها طلع رئيس الهلال و قال بفمه الحكم ما كان قد المباراة و هو مذهول,7.5,ar," قال للحكام تعالوا شوفوا مباراة الهلال مع الفتح,و بعد ماتشوفوا المباراة تطلعوا لنا مبروك فيهم و الفتح ماتلعبه, يعني الهلال تحسب له بطولة ما يعرف حتى يعطيه قيمة و البطولة أخذته في النهاية بدونه..",Formal,40064,Informal,1,694,2022-12-06T19:33:50.654030Z,2022-12-06T19:33:50.654030Z,9.088
1136,XGLM,فما من فعل مشين ومنافي للاخلاق الى كان اليهود ورتئة فلنحاربهم بكل شئ ينصرنا الله,7.5,ar, به من غيرهم ولو اضطرار. واتقوا الله مع اخوانكم المسلمين والمسلمات قبل ان تأتي اليكم الديكتاتورات وتجعلكم من رعاياها.,Formal,40063,Formal,1,693,2022-12-06T19:33:41.125521Z,2022-12-06T19:33:41.125521Z,5.76
1137,XGLM,الاستاذ على الشريف اتمنى ان ارى لك كل يوم مقال بالغد فالهم الريالضي انت تعلمه,7.5,ar, ولا نريد ان نعيد الامور لانها لاتستحق ذلك نريد منه ان يعطينا كل يوم واكثر لكن تذكر ان الله لا يضيع اجر من احسن عملا,Formal,40062,Formal,1,692,2022-12-06T19:33:34.923278Z,2022-12-06T19:33:34.923278Z,9.574
1138,XGLM,لكن الديمقراطية الإسلامية وإن توافقت في بعض الوجوه مع الديمقراطية الحديثة إلا أنها تظل ديمقراطية,7.5,ar, مبتكرة وذات البعد الديني أيضا، فمن المؤكد أنها ستختلف في كيفية ممارستها وكيفية تفعيلها على الصعيد الحضاري والثقافي والمجتمعي، لكن في النهاية فهي ديمقراطية تتبنى مبدأ تعدد الأحزاب والحريات والتنوع والعيش المشترك ومشاركة المرأة في الحياة السياسية والاقتصادية والثقافية، وتكون دعوة الإسلام بمثابة المحرك الذي سيتيح لها التمدّن والتطور والنموّ، ويدعوها لتنسيق مواقفها ضمن مبادئ حاكمة، تمكنها من تحقيق أهدافها في الحفاظ على كيان ووحدة الأمة، وتفعيل حرية الرأي والتعبير، والتفاعل,Formal,40061,Formal,1,691,2022-12-06T19:33:24.892001Z,2022-12-06T19:33:24.892001Z,8.213
1139,XGLM,اؤيد هذا القرار لما له فائدة للمجتمع . تخيل لو كل طبيب فاشل عمل في,7.5,ar,اؤيد هذا القرار لما له فائدة للمجتمع. تخيل لو كل طبيب فاشل عمل في كل التخصصات ويبقى عمله هو ادخال الناس للموت فكيف سيكون حال المجتمع ، ،، الشكر للدكتور على القرار الحلم,Formal,40060,Informal,1,690,2022-12-06T19:33:02.805906Z,2022-12-06T19:33:02.805906Z,4.719
1140,XGLM,والله انك بتضحك حلوة هاي المناشدة الله يديمك كنز لهالوطن وينجحك بالصف العاشر وتطلع الاول,7.5,ar, علي طول تصدق يا زين اللي مقدر يمشي وينجح وانا اول من قال كدا من غير ما اقرا موضوعك ولا متابعه ولا ايه وانا اعتبر ان كدا اهم من اي شئ,Informal,40059,Informal,1,689,2022-12-06T19:32:57.641598Z,2022-12-06T19:32:57.641598Z,8.906
1141,XGLM,انا عارف ومتأكد ان مفيش ولا واحد منكم هيعترف باللي بقوله . . . ماهو,7.5,ar,انا عارف ومتأكد ان مفيش ولا واحد منكم هيعترف باللي بقوله... ماهو في واحد منكم بيحبها ؟ ومتأكد ؟ لانه بيحبها فعلا ومش هيبقى زيي... وانا لا ؟..,Informal,40058,Informal,1,688,2022-12-06T19:32:48.256493Z,2022-12-06T19:32:48.256493Z,5.243
1142,XGLM,سلملى على ابراهيم حسن اللى عاوز ياخد الدورى وحياة . . . ما هيشوف الدورى,7.5,ar,سلملى على ابراهيم حسن اللى عاوز ياخد الدورى وحياة... ما هيشوف الدورى... ده الدورى بتاع الممتاز... يعنى الممتاز ما هوش هو دورى... مش كل فريق يلعبه فى الممتاز... يعنى ما اقدر اتكلم فى مين يلعب فيه يعنى اتكلم فى ناس بتحب البلد... بقت عقولنا اتفتحت على اى حد ينزل للممتاز... لو انت مش بتحب البلد... مبروك عليك... الله ما يرحمك...,Informal,40057,Informal,1,687,2022-12-06T19:32:42.554344Z,2022-12-06T19:32:42.554344Z,3.347
1143,XGLM,ما يدري ان اللي مصبر جماهير فريقه هي بطولات الشباب قدام غريمه السابق يفرحون فيها,7.5,ar, كل شوي ويحطونها في مكانها الطبيعي في الذاكرة..ونحن على ما يبدو اننا ننتظر ما يقال عن البطولات الموسم القادم,Informal,40056,Informal,1,686,2022-12-06T19:32:38.754463Z,2022-12-06T19:32:38.754463Z,6.256
1144,XGLM,والله والله والله لعيبه تيت و جمهور تيت تيت تيت و بجد بلاش تتكلموا على,7.5,ar, تيتو مره ثانيه و تيتو نجم و ما حد يقدر ينزل عليه مستواه بس كلنا عارفين مدى حب تيتو للرياضه,Informal,40055,Informal,1,685,2022-12-06T19:32:32.033044Z,2022-12-06T19:32:32.033044Z,2.618
1145,XGLM,لاتنسى انه الفيصلي حرمكوا من الدوري خمس سنين متتاليه وجمهورة فرحان بس لما ترك الساحه,7.5,ar, عشان ناديك..بيقولون انك طلعت الريال ولا طلعت ريال مدريد..فيصل جمهور لعب مباريات على ارضه ووقف للاعبيه بقدمه وساعدهم..مباراة واحدى ووصلوا لهم..كان فيصل راح يساعدهم لانه حبو لاعبي الفيصلي..واصبح الان يصرح هذا الكلام,Informal,40054,Informal,1,684,2022-12-06T19:32:28.950828Z,2022-12-06T19:32:28.950828Z,4.974
1146,XGLM,شو الي بيصير ياجماعة شايفة بين القتل والقتل قتل الله يستر يعني بدل ما الناس,7.5,ar, ترفعون يدهم في أي سيارة في أي شارع.................................................................... ,Informal,40053,Informal,1,683,2022-12-06T19:32:23.517161Z,2022-12-06T19:32:23.517161Z,7.431
1147,XGLM,الاحتفالات رايحه تولع للصبح الوحدات بطل كأس الاردن وبطل كأس الكؤؤس فهو ( ملك الكؤؤس,7.5,ar," الاسبوع, الاسبوع في غاية الاهمية على صعيد الاندية الاردنية نظرا لعلاقتها بلقب كأس الاردن.",Informal,40052,Formal,1,682,2022-12-06T19:32:15.640254Z,2022-12-06T19:32:15.640254Z,9.637
1148,XGLM,مش قصدي والله أسخر من اخواننا المسيحيين لكن نفسي نتعلم نفرق بين القيمة التاريخية لقطعة,7.5,ar, الكنوز و القيمة الحقيقية لها. اقول مثلا لو كانت قطعة ذهبية تباع بسعر عالي فبالتأكيد القيمة الحقيقة لها ستكون اعلى من قيمتها الحقيقية. اما اذا كانت مجرد قطعة أثرية تاريخية فمن المستحيل أن يبيعها احد بمبلغ عالي لانها قطعا نادرة لا تقدر بثمن. يعني ممكن يبيعها بسعر منخفض و يأخذ الفلوس و يروح لحاله الا اذا كان قطعة نادرة فعلا,Informal,40051,Formal,1,681,2022-12-06T19:32:05.523404Z,2022-12-06T19:32:05.523404Z,61.962
1149,XGLM,"دعم مالي , موجود , دعم معنوي موجود وبقوه الإعلام مطير المنتخب بالعالي ه ,",7.5,ar,"دعم مالي, موجود, دعم معنوي موجود وبقوه الإعلام مطير المنتخب بالعالي ه,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",Informal,40050,Informal,1,680,2022-12-06T19:31:03.099744Z,2022-12-06T19:31:03.099744Z,4.72
1150,XGLM,بجد البنات هى السبب وقال هى ناقصة الجامعة بتولعها مش كفاية البنات عرفى وعمليات ترقيع,7.5,ar, كلية الطب فى مصر.. بس مش كفاية الكلام ده قال ايه مش كفاية البنات قالت يا استاذى يبقى انا عايزة ايه؟,Informal,40049,Informal,1,679,2022-12-06T19:30:57.918794Z,2022-12-06T19:30:57.918794Z,2.324
1151,XGLM,والله على راسي جلاله الملك ما بنسا ناس و يعطيه الف عافيه وصحه ويضل رافع,7.5,ar, راسي من الابداع يا ملكنا الغالي ربي يخليك ويزيدك من حيث لا تحتسب ويخليك للشعب اللي بيحبك ويقف بجانبك لاحول ولا قوه الا بالله,Informal,40048,Informal,1,678,2022-12-06T19:30:55.119418Z,2022-12-06T19:30:55.119418Z,4.711
1152,XGLM,بس حلووه ذكريات على جدار البيت اصلا هاذي اعتبرها ميزه يمتاز بها الشعب السعودي !,7.5,ar,بس حلووه ذكريات على جدار البيت اصلا هاذي اعتبرها ميزه يمتاز بها الشعب السعودي! و الاغنية حلوه ياسر خذل الوسط و جمهوره بالحفله الختامية لانه زعلل عليهم من نجاحه الي حققوه و هذا خطأ و لا تقدر تنسيه و احرجك..,Informal,40047,Informal,1,677,2022-12-06T19:30:49.955224Z,2022-12-06T19:30:49.955224Z,5.715
1153,XGLM,اصغر ولد في الاردن بعرف انه جمهور الرمثا اكبر من جمهورالفيصلي وقطعااكبر من جمهور الشباب,7.5,ar, لكن اقول لك انو لاعب النصر حسين عبدالغني في نفس مستواك وانا اتمنى ان يصير النصر كبارا واكبر من اتحاد عمان,Informal,40046,Informal,1,676,2022-12-06T19:30:43.739583Z,2022-12-06T19:30:43.739583Z,4.697
1154,XGLM,الى متى والاخطاء الطبية حنا عندنا احسن الاجهزة بس الواسطة لها دور يجي الاجنبي بشهادة,7.5,ar, طب ما يجي عيال عمنا بشهادة علمية.. في حاله الاطباء عندكم انا متاكد من قوة جهازكم من ناحية الاجهزة.. ولكن متاكد ايضا من عدم قوة الجهاز في الاخلاق والخلق. اقول تعالوا شوي ما نطول في الكلام..,Informal,40045,Informal,1,675,2022-12-06T19:30:38.587586Z,2022-12-06T19:30:38.587586Z,15.878
1155,XGLM,بالغلط أو مش بالغلط المواطن لازم يكون عزيز و غالي على الوطن لأنه الله يسلمه,7.5,ar," و يبيله و لو كان من النوع الي يستفيد و يمشي للأمام يعني بيقول انا لازم ابيع و احط فلوسة و اكون من اللي قال تعالى عنهم ""و قيل للملأ ممن في السماء استغفروا ربكم إنه كان غفارا"" لأنا من كثر ما تكلمت عن ذاك التاجر و طلع له مذكرات و قالها بكل بساطة على العموم انا اني كنت معجبة بـ إيمان و ماكنتش ضده و مابغيت حد يشك و يشكك في شخصية إيمان",Informal,40044,Informal,1,674,2022-12-06T19:30:22.236576Z,2022-12-06T19:30:22.236576Z,26.865
1156,XGLM,الله بعين هذا هو حال الرياضه المايل ليس نادي الحسين فقط بل كل الانديه الادارات,7.5,ar, الفاسده تذهب بالنادي الى ابعد من الهاوية والادارة الغير مدروسة وتتحمل اكبر مسؤولية فشلها في ادارة النادي الذي كان يشهد مستويات متميزة وخاصة في صفوف الفتيان والاهداف كانت تسجل لشباب الحسين وكان يحظى بالدعم الكبير من سمو الامير خالد بن سلمان رئيس الهيئة العامة للرياضة وسمو نائبه نائب رئيس الهيئة العامة للرياضة لخدمة الرياضة..,Informal,40043,Formal,1,673,2022-12-06T19:29:54.915241Z,2022-12-06T19:29:54.915241Z,7.646
1157,XGLM,على فكره مش هتكسبوا فى اى لعبه الا لما يكون الحكم الملاكى ايدى ماييه موجود,7.5,ar, اعطى ضربة القاضى فى الحى الرابع بعد ما سحبت الحكم الايطالى اجازة لمدة 15 يوم اعطى الفرصة لحكام اخرين ارجعوا مرة اخرى وكان الحكم الملاكى الاخر ارجوك احمد حسام ميدو,Informal,40042,Incohesive,1,672,2022-12-06T19:29:46.785582Z,2022-12-06T19:29:46.785582Z,17.84
1158,XGLM,مافي انسان مايخطئ ولكن لو يكلمونه بالأسلوب الحسن وينصحونه كان تلقون 95 % من الناس,7.5,ar, ناصحين.والحل يكون بكثرة الصلاة والدعاء.وكثرة الاستغفار والدعاء.قال عليه الصلاة والسلام.:” من قرأ حرفا من كتاب الله فله به حسنة ،وقال له حرف فله به حسنة ،ومثله مثل مائة ألف حسنة ،لا يجري عليها عمل рук ،حتى يرفعها الله”.,Informal,40041,Informal,1,671,2022-12-06T19:29:28.487515Z,2022-12-06T19:29:28.487515Z,5.167
1159,XGLM,"او هم مخفينها عن الناس درء للفتنه , , , بس مو معقول 1400 سنه",7.5,ar,"او هم مخفينها عن الناس درء للفتنه,,, بس مو معقول 1400 سنه وهم طلعوا بالعراق الا في رمضان,,, وانا بعد ما شفت التلفزة الا من رمضان واللي حطوها كلهم من الكويت,,, ما اصدق هذا بس ربي يحفظ الكويت واهلها,,",Informal,40040,Informal,1,670,2022-12-06T19:29:22.852280Z,2022-12-06T19:29:22.852280Z,6.51
1160,XGLM,بس انا لو عندى الثروة ارحم الناس من النسبة العالية والنفس لها حق . .,7.5,ar,بس انا لو عندى الثروة ارحم الناس من النسبة العالية والنفس لها حق.. لو واحد كبير عنده عشرة مليون لو يعطي خمسة الى ستة مليون الى واحد الى ثلاثة مليون يعنى يتبقى مليون ونصف ده اقل من اربع ملايين واحنا كلنا نتكلم عن انسانة بسيطة في مثل عمرها..,Informal,40039,Informal,1,669,2022-12-06T19:29:15.883701Z,2022-12-06T19:29:15.883701Z,35.373
1161,XGLM,لو انحاد الكره في راحل واحد زي زكي بدر و زير التعليم كان ابرهيم حسن,7.5,ar," معلولا,,, زي جوزف و غيرهم,, و لا كنا بقينا زي ماهو,, و لما اشوف جوزف يلعب يمشي و مايحس فينا,, و لا نتحرك,, فهذا بيضا مايستاهل,,",Informal,40038,Informal,1,668,2022-12-06T19:28:40.040656Z,2022-12-06T19:28:40.040656Z,6.871
1162,XGLM,كلام كل انتخابات بنسمعه اصل يا جماعة مانتوش واخدين بالكو ما هى النزاهة بتاعت اليومين,7.5,ar, دول.. ياخد بالو من كوكب تانى.. ما فى شك فى نزاهة الانتخابات.. ما فى اى حاجة تزعل.. مش مشكلة.. لكن مش مناسبة للظروف..,Informal,40037,Informal,1,667,2022-12-06T19:28:32.724421Z,2022-12-06T19:28:32.724421Z,3.711
1163,XGLM,بطولات كاس كؤوس وبطولات كاس وبطولات كاس الاتحاد الاسيوي . . ولسا حضرتك بتقوللي الرباعية,7.5,ar,بطولات كاس كؤوس وبطولات كاس وبطولات كاس الاتحاد الاسيوي.. ولسا حضرتك بتقوللي الرباعية من طرف الهلال والهلال ما لعب من سنة.. يعني كل ثلاث مباريات من طرف الهلال وبدون مباراة من طرف الهلال ؟.. فمن المستغرب لو قلت لك انه الهلال هو اول فريق بالشرق الاوسط من يسجل اربع اهداف ؟,Informal,40036,Informal,1,666,2022-12-06T19:28:28.558104Z,2022-12-06T19:28:28.558104Z,6.386
1164,XGLM,انا مااضحك عليه بس اضحك ع المدرب اللاعب معذور كبر في السن ومايلعب كثير تلعبه,7.5,ar, شوية ولاتزعلوا عليه عشان كذا لانه في مستوى جيد بس انتوا ماادري شنو السبب لان كل مباراة مو متعود يرجع زي قبل,Informal,40035,Informal,1,665,2022-12-06T19:28:21.732064Z,2022-12-06T19:28:21.732064Z,1.57
1165,XGLM,كيلو ا الحمة 90 جنية وانت بترمي الفلوس علي الارض واللة حرام ربتا بكرة يوقعك,7.5,ar, في المليون جنية مش بيبقى كدة ربنا يخليك لنفسك ولا يخليك لبس اية ولا غير دة حرام يا جماعه,Informal,40034,Informal,1,664,2022-12-06T19:28:19.698330Z,2022-12-06T19:28:19.698330Z,1.882
1166,XGLM,وراح يخلون المباره مفتووحه لذالك اتوقع اهداف بالجمله في شباك العنزي او راضي ان شاء,7.5,ar,الله. مع العلم ان العنزي غير موفق بتعامله مع اللاعبين ولن يستطيع حسم المباراه بأسرع وقت وبكل تأكيد راح يطخ المباريات التي قبلها. مع اني معك الا اذا كان عندها لاعب بديل بطل يلعب بدله يوقف في وسط الملعب.,Informal,40033,Informal,1,663,2022-12-06T19:28:17.351782Z,2022-12-06T19:28:17.351782Z,12.921
1167,XGLM,موقف الاهلاويه وعداؤهم الشديد لحسام وسبهم الدائم له يساوى كم رعبهم من عودة الزمالك لسابق,7.5,ar, عهده ؟، واذا كنت تعلم انه يوجد في الاداره المتواجده حالياً أشخاص يملكون القدرة على حل المشكله بدون اي تدخل من الاداره السابقه.,Informal,40032,Formal,1,662,2022-12-06T19:28:03.977551Z,2022-12-06T19:28:03.977551Z,11.929
1168,XGLM,العالم كله صار يشتغل على سرعة 4 ميجا و فوئ ونحنا لسا بندرس نضيف واحد,7.5,ar, تاني على 10 ميجا علشان يدخل يبقى مبروك انا عاوز تخيل انك تلعب لعبة على الفيس وطبعاً النت فيه 1 جيجا واخر مرة دخلت لعبة طلعت لي الصفحة بتاعت 10 ميجا علشان الناس تضيف بعضها علشان اقدر ادخل علي الفيس والنت فيه 1 جيجا ولازم نوصل لهذه السرعة من اول ما يكون النت فاضي ايه العلة الظاهر ان في شركة عايزين كدا ولا ايه مع العلم انا متصل جوا في سرعة 6 ميجا,Informal,40031,Informal,1,661,2022-12-06T19:27:51.597355Z,2022-12-06T19:27:51.597355Z,11.427
1169,XGLM,دمتا لنا يا سيدي ذخرا وسندا الى الابد . . يا سليل الدوحة الهاشمية .,7.5,ar,دمتا لنا يا سيدي ذخرا وسندا الى الابد.. يا سليل الدوحة الهاشمية.. يا الامين الاعلى.. يا امين الدنيا والاخرة.. الله لا يحرمنا من مزيد من النجاح والتفوق يا صاحب السمو الملكي امير البلاد.. شكرا,Informal,40030,Informal,1,660,2022-12-06T19:27:39.720411Z,2022-12-06T19:27:39.720411Z,3.614
1170,XGLM,أهون علي يبيع بسيارة خضره على رصيف الشارع و لا يقعد هالقعده . . .,7.5,ar,أهون علي يبيع بسيارة خضره على رصيف الشارع و لا يقعد هالقعده... من أول كل سنة و أهانه.................,Informal,40029,Informal,1,659,2022-12-06T19:27:35.635789Z,2022-12-06T19:27:35.635789Z,5.016
1171,XGLM,ذا بيت بالطين ظنيتها عمارة صدقي الله يرحمهم والمفترض ان لدى الامانة نظام لوحات توضع,7.5,ar, فيه جميع الطرق و الافاق و مسارات السيارات و الامور الادارية و المعلوماتية الخاصة بالعمل. ثم عندما تقوم بعمل ممر للسيارات و المشاة و الدراجات الهوائية في الجهة المقابلة للارض تجد نفسك ان هناك لوحتين فقط مكتوبا عليهما اما الجهة الشرقية او الغربية و المكتوبة من الخلف الاتجاهين. و لو وضعت اللوحات و المطبات على اطار واحد او على طرفي السطح حتى نستطيع التمييز بها و في حالة الازمة استطيع ان اعرف الاهالي بالاتجاه الذي يدور فيه الحادث و لوحات اخرى للسير في الطريق العام و ايضاً لوحات اشارة المرور الخاصة با,Informal,40028,Formal,1,658,2022-12-06T19:27:30.166635Z,2022-12-06T19:27:30.166635Z,27.446
1172,XGLM,رحم الله أيام ال ART بجد اني أكن الاحترام الشديد فعلى الرغم من ارتفاع أسعار,7.5,ar, الاشتراكات لكني استفاد منها كثيراً فى الدراسة وكانت تجربة ممتعة حقاً ولم ينقصنى فى الوقت الحالي المسلسلات التلفزيونية التى أشاهدها فكل ذلك فى القناة نفسها ولكن بعد ذلك حدث تغيير كبير فى طريقة عرضها وتغيير تقنيات التصوير فى الأفلام ونقلها بتقنيات حية مع صوت الطبيعة فأصبحت القناة هى المحور الأول فى بث الأفلام بحيث لا تترك مجال للتلفزيون على حساب البث العادى ولكنها بثت معظم المسلسلات التلفزيونية على شاشاتها بشكل رسمى ومتحرك وأصبحت تنافس التليفزيون المصرى بالتركيز على بث الأفلام بمعنى أنهم اتخذ,Informal,40027,Formal,1,657,2022-12-06T19:27:02.267287Z,2022-12-06T19:27:02.267287Z,7.625
1173,XGLM,انتم مالكم ومال الجزائر ؟ ؟ ؟ ومتحاولوش تصطادوا فى المية العكرة لأن كل الكلام,7.5,ar, من قبيل التفاؤل الزائف وخاصة وأن هذا المقال يطرح على لسان شخص غير متطوع او مؤهل لاتخاذ مثل هذه القرارات وهو في حد ذاته يطرح أسئلة على جهات أخرى غير معتمدة مثل جهاز النقد,Informal,40026,Formal,1,656,2022-12-06T19:26:54.193921Z,2022-12-06T19:26:54.193921Z,7.644
1174,XGLM,هم كدا لم يخدو على قفاهم يقول الحكم ولم مايلاقوش عيب فى الحكم الرطوبه والملعب,7.5,ar, مغلق ولا سمح الله قدامى مصري بس كدا قال الحكم عيب منى والله العظيم ؟؟؟؟؟!!!!!!!!!!!!.............................................................................,Informal,40025,Informal,1,655,2022-12-06T19:26:46.074699Z,2022-12-06T19:26:46.074699Z,2.541
1175,XGLM,"برغم الموضوع سخيف برمته , بس لاحظت شوبير انفعل وحب يرد فى موقفين منهم بتاع",7.5,ar,"برغم الموضوع سخيف برمته, بس لاحظت شوبير انفعل وحب يرد فى موقفين منهم بتاع ان الحرية لم تتحقق فى مصر بعد. بس انبهرت جدا لانه لا يعلم أن هناك فرق بين الحرية والتعبير عن رأي, وبين حرية التعبير عن رأي يسيء إلى شخص أو دولة.. أعرف ان الحرية فى مصر لا تعني هذه الأشياء..",Informal,40024,Informal,1,654,2022-12-06T19:26:43.080507Z,2022-12-06T19:26:43.080507Z,1.862
1176,XGLM,احنا مشغولين بالدورى القوى و الساخن . . . هما راحوا كاس العالم و الفيلم,7.5,ar,احنا مشغولين بالدورى القوى و الساخن... هما راحوا كاس العالم و الفيلم دا مش منهم بس... و الفيلم دا احسن من فيلميهم... و لما تبدأ المشاهد بتتحط على بعضها و بياخدوا وضع الفيلم بتاع كاس العالم و بيطلع فيها اللاعبين المصريين اللي في الخارج و بيحصل معهم اكتر من الموقف بتاع مصر في كاس العالم.... هيبقى عندك مشاكل... فبيكون الحل كمان فى كاس العالم....و دا فيلم عميل كاس العالم....,Informal,40023,Informal,1,653,2022-12-06T19:26:40.745447Z,2022-12-06T19:26:40.745447Z,2.886
1177,XGLM,المشكله ياتي بعض السخفا من يشكك في تاريخ سامي الله واكبر اقل مافيها ناديه ماتخلا,7.5,ar, عن اكبر نادي في العالم واحتل وصداره ولعبوا بطولة الدوري الاميريكان في ذلك الوقت..ومع هذا المشكله يلعبون معهم كاس العالم وكأس الكئوس الافريقية والمؤخرا يلعب معهم دوري ابطال اوروبا في اول مشاركة لي في المسابقه الدولية. وكم عدد مبارياتهم بالدوري اسبوعيا ؟.... ما ادري عنهم ولكن لي نظره واحده على تاريخ النادي الملكي انه اكبر من كل شيء....,Informal,40022,Informal,1,652,2022-12-06T19:26:37.385368Z,2022-12-06T19:26:37.385368Z,9.842
1178,XGLM,الحمد لله فاز فريقي ميس كرمان . اللهم لك الحمد والشكر . . وعلى فكره,7.5,ar,الحمد لله فاز فريقي ميس كرمان. اللهم لك الحمد والشكر.. وعلى فكره والله مبسوط أني كنت أتمنى فوزهم.... فوز يذكر ذاكرة كل من مروا من قبل الميس على كرمان.. الفوز كان من فوز كبير يذكر ذاكرة كل من مروا من قبل ويخفي ذاكرة الكبار على كرمان....,Informal,40021,Informal,1,651,2022-12-06T19:26:27.092089Z,2022-12-06T19:26:27.092089Z,7.188
1179,XGLM,اخر فرصه للنصر يايفوز على الهلال ولا سوف اتجه لتشجيع الزعيم وبلاشي امراض عمري 30,7.5,ar, سنه ارغب في الزواج من سعوديه او شفته العيد في الحلم او في الواقع ولله الحمد انا متزوجه وعندي اخ وابن اخت من وحده عاديه ولا اعاني من اي شيء الا ما في راس عيوني بس الله يعيني والشباب اللي يبغوا يكلمني تواصلوا معي انا من الرياض.,Informal,40020,Informal,1,650,2022-12-06T19:26:19.442622Z,2022-12-06T19:26:19.442622Z,9.597
1180,XGLM,الخاسر الوحيد لن يكون الطبيب بل المريض . . . لأن الأطباء سيعزفون عن علاج,7.5,ar,الخاسر الوحيد لن يكون الطبيب بل المريض... لأن الأطباء سيعزفون عن علاج المرضى من أجل تحقيق أهداف سياسية أو غيرها.. فكيف لو اضطر الأطباء لترك المهنة بسبب هذا الضغط ؟..,Informal,40019,Formal,1,649,2022-12-06T19:26:09.397321Z,2022-12-06T19:26:09.397382Z,54.566
